n, chi2, alfa, beta, gama
3007, 3.487866, 3.4515, 0.9252, -0.3620
3008, 6.072805, 3.4096, 0.9548, -0.3182
3009, 4.602099, 3.4405, 0.9300, -0.3160
3010, 7.150497, 3.3206, 0.8982, -0.3833
3011, 7.220723, 3.5001, 0.8891, -0.4683
3012, 4.375535, 3.3394, 0.9324, -0.3549
3013, 6.237420, 3.4351, 0.8827, -0.4118
3014, 6.844921, 3.2584, 0.9158, -0.3963
3015, 4.346593, 3.2221, 0.9695, -0.3449
3016, 6.204034, 3.2698, 0.9242, -0.3670
3017, 5.689861, 3.4008, 0.9088, -0.3407
3018, 13.557048, 3.3609, 0.9944, -0.2778
3019, 10.387434, 3.2384, 1.0738, -0.1663
3020, 11.052298, 3.2905, 1.0924, -0.1603
3021, 20.191796, 3.1549, 1.0648, -0.1181
3022, 20.002581, 3.1978, 0.9115, -0.2795
3023, 15.441233, 3.1373, 0.9965, -0.1964
3024, 15.506654, 3.1391, 1.0089, -0.3912
3025, 5.922753, 3.1619, 0.9664, -0.3919
3026, 6.903726, 3.2534, 0.9324, -0.3453
3027, 4.832003, 3.2165, 0.9821, -0.2737
3028, 5.106695, 3.2042, 0.9870, -0.2860
3029, 9.632139, 3.0558, 0.9491, -0.3373
3030, 10.794047, 3.1168, 1.0050, -0.4107
3031, 6.642313, 3.0396, 1.0198, -0.2826
3032, 8.794198, 3.0732, 1.0032, -0.2222
3033, 7.382024, 3.0331, 1.0168, -0.2356
3034, 6.008878, 3.0573, 0.9872, -0.3212
3035, 7.678678, 3.1309, 0.9661, -0.4282
3036, 6.640129, 3.0590, 1.0235, -0.2985
3037, 6.927321, 2.9930, 0.9795, -0.3523
3038, 12.168853, 2.9791, 1.0539, -0.2809
3039, 5.914595, 2.9229, 1.0316, -0.2875
3040, 5.594551, 2.9740, 1.0055, -0.3528
3041, 8.453641, 2.8187, 1.0608, -0.2390
3042, 8.480187, 2.9143, 1.0622, -0.2287
3043, 6.069329, 2.8810, 1.0369, -0.3072
3044, 7.392347, 2.8455, 1.0521, -0.2624
3045, 8.087685, 2.8691, 1.0620, -0.2736
3046, 8.040329, 2.8730, 1.0060, -0.3223
3047, 8.264205, 2.9275, 1.0592, -0.2453
3048, 7.871777, 2.7804, 1.0533, -0.2630
3049, 10.480412, 2.8248, 1.0001, -0.3196
3050, 9.730426, 2.7654, 1.0777, -0.3004
3051, 8.752150, 2.8037, 1.0121, -0.3837
3052, 10.256081, 2.6980, 1.0765, -0.2288
3053, 9.601471, 2.8164, 1.0197, -0.2990
3054, 10.043530, 2.8688, 0.9913, -0.3280
3055, 5.596584, 2.9751, 1.0119, -0.3498
3056, 10.706311, 3.1361, 1.0689, -0.2212
3057, 13.079697, 3.2572, 1.1207, -0.1790
3058, 7.255598, 3.2477, 0.9914, -0.2242
3059, 9.968743, 3.2200, 0.9838, -0.4153
3060, 7.562553, 3.1379, 0.9331, -0.3845
3061, 12.988801, 3.1623, 0.9184, -0.4699
3062, 9.530835, 3.3740, 0.9072, -0.3140
3063, 5.257515, 3.5390, 0.9169, -0.2921
3064, 7.603384, 3.5030, 1.0233, -0.1960
3065, 8.008043, 3.5924, 0.9465, -0.2954
3066, 4.389804, 3.4181, 0.9114, -0.3749
3067, 4.120340, 3.5882, 0.8700, -0.4021
3068, 6.938251, 3.4099, 0.9284, -0.2969
3069, 4.383722, 3.3978, 0.9194, -0.3937
3070, 4.081684, 3.2841, 0.9651, -0.3562
3071, 5.816184, 3.1324, 0.9647, -0.3737
3072, 4.887638, 3.2878, 0.9706, -0.3102
3073, 5.785565, 3.2962, 0.9825, -0.2509
3074, 3.691465, 3.3210, 0.9546, -0.3302
3075, 5.422953, 3.2640, 0.9736, -0.2628
3076, 5.444750, 3.3615, 0.9130, -0.3738
3077, 7.234336, 3.5392, 0.9769, -0.2113
3078, 11.297027, 3.5142, 1.0759, -0.1538
3079, 12.277171, 3.5523, 0.9485, -0.1884
3080, 11.396170, 3.5043, 0.8287, -0.4181
3081, 10.442168, 3.6145, 0.8946, -0.2797
3082, 7.035315, 3.5942, 0.8961, -0.3122
3083, 6.290764, 3.5349, 0.9251, -0.2625
3084, 7.014935, 3.4062, 0.9305, -0.2919
3085, 8.991726, 3.4048, 0.9335, -0.2707
3086, 3.329729, 3.4532, 0.9275, -0.3536
3087, 7.647891, 3.5845, 1.0031, -0.1847
3088, 9.047878, 3.4946, 1.0000, -0.2261
3089, 5.727182, 3.5998, 0.9478, -0.2358
3090, 7.039837, 3.8057, 0.9853, -0.2100
3091, 6.264711, 3.6277, 0.9386, -0.2244
3092, 10.321096, 3.8076, 0.9318, -0.1781
3093, 5.188376, 3.7314, 0.8573, -0.3652
3094, 3.627394, 3.8276, 0.8487, -0.4046
3095, 3.948822, 3.9842, 0.8064, -0.4320
3096, 7.142670, 4.0597, 0.7724, -0.4459
3097, 3.685310, 4.2215, 0.7948, -0.4626
3098, 5.271148, 4.1961, 0.7420, -0.4820
3099, 4.609632, 4.1457, 0.8105, -0.5014
3100, 4.400234, 4.1914, 0.8181, -0.4366
3101, 4.463726, 4.1847, 0.8179, -0.3982
3102, 5.472258, 4.3168, 0.8289, -0.3242
3103, 7.768674, 4.4054, 0.7718, -0.3489
3104, 5.195986, 4.3266, 0.7431, -0.4900
3105, 4.874548, 4.4294, 0.7841, -0.4661
3106, 4.960371, 4.5742, 0.7391, -0.5314
3107, 5.637046, 4.5466, 0.7421, -0.5509
3108, 5.744858, 4.6349, 0.7172, -0.4541
3109, 7.115725, 4.7800, 0.7096, -0.4059
3110, 5.818645, 4.7917, 0.7388, -0.4358
3111, 6.140281, 4.8590, 0.7686, -0.2914
3112, 6.740698, 4.8010, 0.7408, -0.3577
3113, 5.708284, 4.9158, 0.8643, -0.2110
3114, 5.531831, 4.8187, 0.8340, -0.2477
3115, 6.255333, 4.8852, 0.7556, -0.3108
3116, 6.133571, 4.8685, 0.7437, -0.3576
3117, 6.355056, 4.8506, 0.7220, -0.4073
3118, 5.664025, 4.7609, 0.7341, -0.4252
3119, 4.857797, 4.8291, 0.6962, -0.5273
3120, 5.008684, 4.7363, 0.7121, -0.4793
3121, 5.404978, 4.6260, 0.7564, -0.5184
3122, 6.557313, 4.5683, 0.7258, -0.4243
3123, 4.844739, 4.6355, 0.7146, -0.5168
3124, 7.810696, 4.6100, 0.7103, -0.4427
3125, 7.463812, 4.6142, 0.7780, -0.4362
3126, 6.077720, 4.7948, 0.7461, -0.5040
3127, 5.955473, 4.8020, 0.7294, -0.5378
3128, 4.611822, 4.8379, 0.7187, -0.5033
3129, 5.118668, 4.8740, 0.7120, -0.4770
3130, 5.633778, 4.8956, 0.6842, -0.5064
3131, 6.462549, 4.8971, 0.7388, -0.4047
3132, 6.984722, 4.8600, 0.7567, -0.2968
3133, 5.711688, 4.7525, 0.7516, -0.4020
3134, 5.658600, 4.7407, 0.7622, -0.3524
3135, 6.122477, 4.7862, 0.8509, -0.2286
3136, 6.061803, 4.8406, 0.8237, -0.2568
3137, 8.471407, 4.7884, 0.9241, -0.1511
3138, 7.349253, 4.8150, 0.9505, -0.1866
3139, 5.866918, 4.6333, 0.8699, -0.2368
3140, 5.685383, 4.4955, 0.9003, -0.2091
3141, 7.968110, 4.3868, 0.9897, -0.1543
3142, 6.080332, 4.3523, 0.9095, -0.2002
3143, 5.609682, 4.2276, 0.9627, -0.1918
3144, 8.754089, 4.3865, 0.9322, -0.1657
3145, 6.769001, 4.4148, 0.9468, -0.1956
3146, 7.770016, 4.4286, 0.9927, -0.1540
3147, 7.424213, 4.4144, 0.8798, -0.2674
3148, 4.967298, 4.3919, 0.8790, -0.2407
3149, 5.272156, 4.4338, 0.8060, -0.2895
3150, 4.821031, 4.4252, 0.8255, -0.2683
3151, 6.060566, 4.5311, 0.8287, -0.2295
3152, 12.944850, 4.4849, 0.9435, -0.1253
3153, 11.333759, 4.4657, 1.0196, -0.1153
3154, 10.993703, 4.4419, 1.0064, -0.1203
3155, 6.003279, 4.6028, 0.8842, -0.2024
3156, 4.835286, 4.4558, 0.8792, -0.2405
3157, 5.923697, 4.2271, 0.9454, -0.1913
3158, 7.883649, 4.2104, 0.9307, -0.1794
3159, 5.589461, 4.2308, 0.9530, -0.2069
3160, 12.567589, 4.2742, 1.0462, -0.1334
3161, 12.509870, 4.2555, 1.0311, -0.1771
3162, 8.805268, 4.2169, 0.9663, -0.1547
3163, 6.756899, 4.2654, 0.9488, -0.2228
3164, 10.128500, 4.2652, 0.9472, -0.2435
3165, 6.000526, 4.4062, 0.8767, -0.2131
3166, 4.714873, 4.3242, 0.9079, -0.2153
3167, 6.158120, 4.4570, 0.8625, -0.2574
3168, 7.062770, 4.3733, 0.9063, -0.1902
3169, 7.302113, 4.1487, 0.8533, -0.2519
3170, 5.293190, 4.2680, 0.8293, -0.2828
3171, 4.300809, 4.1856, 0.8339, -0.3502
3172, 3.644223, 4.0544, 0.8275, -0.4147
3173, 7.205033, 4.2190, 0.7421, -0.4412
3174, 3.720526, 4.1973, 0.8021, -0.4650
3175, 3.946468, 4.1189, 0.8246, -0.4489
3176, 5.659795, 4.2543, 0.7380, -0.5234
3177, 6.030594, 4.3242, 0.7409, -0.5325
3178, 3.720311, 4.2603, 0.7894, -0.4487
3179, 3.641213, 4.4050, 0.7671, -0.4677
3180, 5.762401, 4.5200, 0.7774, -0.4535
3181, 14.997824, 4.6637, 0.6654, -0.4276
3182, 6.948117, 4.5830, 0.7810, -0.2908
3183, 5.511866, 4.5895, 0.7634, -0.3811
3184, 5.274950, 4.4980, 0.7368, -0.4469
3185, 4.400649, 4.4885, 0.7656, -0.4601
3186, 5.022032, 4.3689, 0.7885, -0.3575
3187, 4.438805, 4.3660, 0.7563, -0.4491
3188, 6.039080, 4.4813, 0.7354, -0.4470
3189, 9.006330, 4.4797, 0.7929, -0.5413
3190, 9.348622, 4.4530, 0.7605, -0.5669
3191, 9.102414, 4.5418, 0.7389, -0.5748
3192, 5.273468, 4.4566, 0.7396, -0.4671
3193, 4.827327, 4.4387, 0.7690, -0.4332
3194, 4.671680, 4.1762, 0.7778, -0.4239
3195, 3.797823, 4.2782, 0.8011, -0.4474
3196, 3.896931, 4.1817, 0.7777, -0.4438
3197, 4.454347, 3.9734, 0.8477, -0.4290
3198, 3.919397, 4.0935, 0.8121, -0.4105
3199, 6.121243, 4.1887, 0.7840, -0.3838
3200, 5.107849, 4.1019, 0.8632, -0.2572
3201, 6.478366, 4.0745, 0.9490, -0.1889
3202, 10.025752, 4.0292, 1.0276, -0.1360
3203, 7.162959, 4.0028, 0.9753, -0.1737
3204, 10.118844, 3.9428, 1.0383, -0.1797
3205, 8.960177, 3.9097, 0.9661, -0.2457
3206, 8.721417, 3.8426, 1.0202, -0.1554
3207, 9.203725, 3.9042, 1.0274, -0.1527
3208, 9.552956, 3.9159, 1.0036, -0.2233
3209, 5.525299, 3.6359, 0.9353, -0.2399
3210, 7.817708, 3.5658, 1.0066, -0.2156
3211, 4.978779, 3.5429, 0.9280, -0.2770
3212, 4.186329, 3.5550, 0.9253, -0.3145
3213, 4.327215, 3.5120, 0.9205, -0.3192
3214, 5.056260, 3.4589, 0.9553, -0.2569
3215, 7.670213, 3.5007, 1.0205, -0.1838
3216, 8.277808, 3.5910, 1.0543, -0.1790
3217, 4.340308, 3.4555, 0.8970, -0.3829
3218, 3.916849, 3.5993, 0.8733, -0.3961
3219, 4.585738, 3.6207, 0.9098, -0.3025
3220, 3.803553, 3.7210, 0.8917, -0.3655
3221, 3.616631, 3.7905, 0.8811, -0.4017
3222, 3.932702, 3.6290, 0.8608, -0.4044
3223, 7.990011, 3.7195, 0.8465, -0.4971
3224, 7.578794, 3.5978, 0.9253, -0.4249
3225, 6.409562, 3.6130, 0.8648, -0.3552
3226, 5.248561, 3.5054, 0.9341, -0.3852
3227, 6.370020, 3.4425, 0.9512, -0.3976
3228, 3.962100, 3.5218, 0.8868, -0.3767
3229, 3.440417, 3.5220, 0.9159, -0.3557
3230, 7.780649, 3.4903, 0.9570, -0.3262
3231, 6.440819, 3.5521, 0.9306, -0.3481
3232, 3.610416, 3.7127, 0.8915, -0.3805
3233, 4.023993, 3.8565, 0.8386, -0.3992
3234, 4.527554, 3.8933, 0.8716, -0.3832
3235, 4.868339, 3.9451, 0.8547, -0.3244
3236, 3.880253, 3.9940, 0.8617, -0.3429
3237, 6.951384, 4.0999, 0.9446, -0.2311
3238, 6.135413, 4.1499, 0.9262, -0.2333
3239, 6.274981, 4.0610, 0.8947, -0.2401
3240, 5.721032, 3.9914, 0.8808, -0.2442
3241, 9.151887, 3.9056, 0.9065, -0.1901
3242, 10.233323, 3.8236, 0.8930, -0.2230
3243, 4.001938, 3.9185, 0.8496, -0.4259
3244, 3.665054, 4.0818, 0.8140, -0.4132
3245, 4.193211, 4.2126, 0.8130, -0.4371
3246, 5.318327, 4.2092, 0.7478, -0.5168
3247, 6.822807, 4.2706, 0.7844, -0.3590
3248, 7.398401, 4.2735, 0.7618, -0.5456
3249, 3.609590, 4.3510, 0.7734, -0.4765
3250, 4.353985, 4.2791, 0.8018, -0.4255
3251, 4.926795, 4.2802, 0.7885, -0.4080
3252, 5.110887, 4.3193, 0.7593, -0.5010
3253, 5.479343, 4.3427, 0.8177, -0.3794
3254, 5.523275, 4.3479, 0.8110, -0.3163
3255, 6.269719, 4.2591, 0.7770, -0.3752
3256, 5.538758, 4.3846, 0.7622, -0.4062
3257, 4.926571, 4.3792, 0.7879, -0.3613
3258, 4.842193, 4.4283, 0.8154, -0.3007
3259, 5.097662, 4.5141, 0.8633, -0.2495
3260, 8.419871, 4.3820, 0.8518, -0.2709
3261, 9.362472, 4.4005, 0.8165, -0.3624
3262, 7.806232, 4.3122, 0.8167, -0.4237
3263, 7.311406, 4.5648, 0.7797, -0.5157
3264, 4.798165, 4.6085, 0.7557, -0.4340
3265, 5.945583, 4.5653, 0.7758, -0.4616
3266, 8.632845, 4.3790, 0.7639, -0.5613
3267, 4.974159, 4.3886, 0.7538, -0.5184
3268, 4.472297, 4.2665, 0.8042, -0.4549
3269, 4.089861, 4.1224, 0.7916, -0.4839
3270, 4.072763, 4.2733, 0.7829, -0.4369
3271, 3.756534, 4.2099, 0.7848, -0.4769
3272, 3.712190, 4.2055, 0.8044, -0.4317
3273, 3.938554, 4.2825, 0.7928, -0.4683
3274, 4.803508, 4.2900, 0.7598, -0.4883
3275, 6.051656, 4.3082, 0.7827, -0.5335
3276, 5.770116, 4.3423, 0.7551, -0.5089
3277, 5.077643, 4.3203, 0.7676, -0.5296
3278, 5.157374, 4.4166, 0.7860, -0.4017
3279, 6.743782, 4.1963, 0.8172, -0.5230
3280, 4.676807, 4.3228, 0.7945, -0.4291
3281, 5.884494, 4.3266, 0.7582, -0.5162
3282, 5.453786, 4.4884, 0.7153, -0.5135
3283, 5.489187, 4.4955, 0.7769, -0.4299
3284, 4.940082, 4.4631, 0.7824, -0.3775
3285, 5.004506, 4.5814, 0.7876, -0.3105
3286, 4.870415, 4.4864, 0.7787, -0.4033
3287, 6.011521, 4.4104, 0.7977, -0.4155
3288, 5.443991, 4.5229, 0.7958, -0.3172
3289, 5.052771, 4.5785, 0.7957, -0.3127
3290, 6.662743, 4.4984, 0.7969, -0.2784
3291, 5.949450, 4.4896, 0.8894, -0.2205
3292, 6.944985, 4.4923, 0.7743, -0.5468
3293, 6.485666, 4.4241, 0.8099, -0.3527
3294, 5.667226, 4.4686, 0.8116, -0.3286
3295, 4.807156, 4.3482, 0.7863, -0.3938
3296, 7.475693, 4.2904, 0.7317, -0.4458
3297, 4.000990, 4.2923, 0.7736, -0.4438
3298, 3.927863, 4.4315, 0.7779, -0.4775
3299, 3.871252, 4.3510, 0.7887, -0.4696
3300, 9.090546, 4.5543, 0.7933, -0.3795
3301, 6.173574, 4.5982, 0.7805, -0.2978
3302, 7.193459, 4.6460, 0.7146, -0.4103
3303, 5.984722, 4.6718, 0.7584, -0.4581
3304, 6.734754, 4.6226, 0.8177, -0.2680
3305, 6.638173, 4.5213, 0.7357, -0.4045
3306, 5.582363, 4.4788, 0.7365, -0.4429
3307, 7.724693, 4.5829, 0.7682, -0.5560
3308, 6.022703, 4.7969, 0.7121, -0.4383
3309, 4.767125, 4.7223, 0.7025, -0.5105
3310, 5.038218, 4.6925, 0.7287, -0.4708
3311, 8.977697, 4.6465, 0.7532, -0.3226
3312, 5.393882, 4.5519, 0.7331, -0.4468
3313, 6.606982, 4.5047, 0.7408, -0.3936
3314, 5.649619, 4.6361, 0.7819, -0.3361
3315, 4.995686, 4.3901, 0.8732, -0.2249
3316, 7.090547, 4.2168, 0.8850, -0.2009
3317, 7.741907, 4.2396, 0.9808, -0.1671
3318, 9.165574, 4.3015, 0.9512, -0.2348
3319, 5.201705, 4.2715, 0.8972, -0.2429
3320, 8.479690, 4.3873, 0.8505, -0.2723
3321, 10.262328, 4.3414, 0.9380, -0.1564
3322, 8.873869, 4.3108, 0.9798, -0.1457
3323, 7.179894, 4.5275, 0.9110, -0.1830
3324, 5.619112, 4.2705, 0.8404, -0.2449
3325, 5.608168, 4.2828, 0.7782, -0.3972
3326, 4.223092, 4.0904, 0.7900, -0.4334
3327, 4.374868, 4.0486, 0.8251, -0.4858
3328, 4.786385, 4.0082, 0.8443, -0.3348
3329, 5.191965, 4.0233, 0.8545, -0.2822
3330, 5.100118, 4.0871, 0.9222, -0.2250
3331, 4.435209, 4.0543, 0.8677, -0.2790
3332, 4.177311, 4.0098, 0.8429, -0.4313
3333, 4.015530, 4.0888, 0.8379, -0.3495
3334, 3.640958, 4.2500, 0.7691, -0.4673
3335, 4.458978, 4.0924, 0.8293, -0.3785
3336, 7.117111, 4.1593, 0.8562, -0.3504
3337, 4.696547, 4.1759, 0.8398, -0.3033
3338, 5.386171, 4.2278, 0.7927, -0.3719
3339, 3.548148, 4.1995, 0.8101, -0.4451
3340, 4.069908, 4.2034, 0.8146, -0.4535
3341, 4.660781, 4.2751, 0.7764, -0.5180
3342, 5.002004, 4.1086, 0.8306, -0.4641
3343, 6.442376, 4.0688, 0.7775, -0.4377
3344, 4.378887, 4.0837, 0.8334, -0.4534
3345, 7.288306, 4.0990, 0.7686, -0.4452
3346, 5.723429, 4.0142, 0.7850, -0.4954
3347, 6.038546, 4.0955, 0.7791, -0.5124
3348, 5.719816, 4.1539, 0.8063, -0.5160
3349, 5.701509, 4.0666, 0.8044, -0.5135
3350, 4.313147, 4.0242, 0.8470, -0.3520
3351, 5.044126, 4.0450, 0.8135, -0.5031
3352, 4.586378, 3.8723, 0.8352, -0.4844
3353, 6.212975, 3.9818, 0.8400, -0.3200
3354, 4.284298, 4.0204, 0.8272, -0.3890
3355, 8.340351, 4.0759, 0.9048, -0.2615
3356, 5.387421, 4.0810, 0.8381, -0.4305
3357, 4.337760, 4.1088, 0.7938, -0.4873
3358, 6.302391, 4.0970, 0.8401, -0.4615
3359, 7.519734, 4.0596, 0.8561, -0.3572
3360, 7.797746, 3.8811, 0.9027, -0.2960
3361, 8.295863, 3.9849, 0.7979, -0.3628
3362, 4.313586, 3.9746, 0.8448, -0.3525
3363, 4.783858, 4.0438, 0.8454, -0.3677
3364, 4.246404, 3.9570, 0.8513, -0.3560
3365, 5.558690, 3.9237, 0.7958, -0.4881
3366, 3.665781, 3.9965, 0.8264, -0.4333
3367, 3.700607, 4.0501, 0.8156, -0.4555
3368, 3.832888, 3.9754, 0.8428, -0.4485
3369, 4.339457, 3.9561, 0.8454, -0.4450
3370, 4.621897, 4.0175, 0.7961, -0.4232
3371, 4.137361, 4.0777, 0.8255, -0.4697
3372, 3.953873, 4.0162, 0.8023, -0.4711
3373, 7.384740, 3.9718, 0.8572, -0.4767
3374, 8.881058, 3.8450, 0.8495, -0.5177
3375, 6.690533, 3.9769, 0.8003, -0.5095
3376, 4.244010, 3.9539, 0.8152, -0.4144
3377, 3.734944, 3.9243, 0.8475, -0.4135
3378, 3.685366, 3.9395, 0.8527, -0.4071
3379, 4.226147, 3.9963, 0.8619, -0.3056
3380, 4.351965, 4.1212, 0.8230, -0.4812
3381, 5.030731, 4.1068, 0.8190, -0.4981
3382, 4.574795, 4.0490, 0.7965, -0.4914
3383, 5.150904, 3.9813, 0.8415, -0.4894
3384, 7.862449, 3.9183, 0.7687, -0.4645
3385, 5.582701, 3.8834, 0.8278, -0.3820
3386, 4.454694, 4.0362, 0.8689, -0.2719
3387, 5.509747, 4.0903, 0.8788, -0.2362
3388, 4.691592, 3.9296, 0.8748, -0.3125
3389, 5.773477, 3.8248, 0.8306, -0.3777
3390, 4.972638, 3.9128, 0.8999, -0.2460
3391, 8.293475, 3.9698, 0.8932, -0.2003
3392, 6.162145, 3.9083, 0.9543, -0.2189
3393, 4.038685, 3.8845, 0.8413, -0.3853
3394, 7.531347, 4.2048, 0.7317, -0.4765
3395, 5.926403, 4.3733, 0.7445, -0.4577
3396, 3.791924, 4.2368, 0.7914, -0.4519
3397, 9.070260, 4.3561, 0.8148, -0.4404
3398, 11.600574, 4.2265, 0.8410, -0.4079
3399, 4.392480, 4.2432, 0.7999, -0.4102
3400, 5.544997, 4.1846, 0.8019, -0.5167
3401, 6.747523, 4.1356, 0.7678, -0.4476
3402, 5.730309, 4.1085, 0.7576, -0.4951
3403, 5.568857, 4.3937, 0.7431, -0.5133
3404, 4.373837, 4.2758, 0.7671, -0.4928
3405, 7.377288, 3.9878, 0.7624, -0.4719
3406, 10.500845, 3.7764, 0.9321, -0.2856
3407, 8.462959, 3.7632, 0.8984, -0.2410
3408, 4.606507, 3.7588, 0.8962, -0.3247
3409, 4.873404, 3.8634, 0.8921, -0.2632
3410, 5.790456, 3.7697, 0.9376, -0.2224
3411, 6.237681, 3.7901, 0.9749, -0.2233
3412, 9.025116, 3.8645, 1.0638, -0.1644
3413, 9.763823, 3.8170, 1.0114, -0.2231
3414, 5.760914, 4.0085, 0.9117, -0.2170
3415, 6.112401, 4.0440, 0.9098, -0.2348
3416, 6.129870, 4.0173, 0.9139, -0.2392
3417, 4.928272, 4.0253, 0.8659, -0.3184
3418, 5.243673, 4.0916, 0.9298, -0.2168
3419, 3.870297, 3.9314, 0.8693, -0.3350
3420, 6.090621, 3.8214, 0.8619, -0.3215
3421, 4.662541, 3.8419, 0.8714, -0.3191
3422, 3.613369, 3.7937, 0.8389, -0.4409
3423, 4.076257, 3.8563, 0.8235, -0.4388
3424, 4.053588, 3.8540, 0.8666, -0.3733
3425, 3.741660, 3.9162, 0.8283, -0.4782
3426, 3.839619, 3.9123, 0.8360, -0.4518
3427, 5.426974, 4.0880, 0.8118, -0.3698
3428, 4.650512, 4.0333, 0.8729, -0.2754
3429, 7.376760, 4.0316, 0.8551, -0.2565
3430, 5.892030, 4.1269, 0.9234, -0.2348
3431, 4.372241, 4.2110, 0.8270, -0.3258
3432, 4.750774, 4.3533, 0.7890, -0.3782
3433, 10.672659, 4.3295, 0.8583, -0.1878
3434, 7.467221, 4.3318, 0.8292, -0.3477
3435, 6.939041, 4.4123, 0.8554, -0.2060
3436, 6.274056, 4.5528, 0.8945, -0.1971
3437, 5.582543, 4.4979, 0.7930, -0.3675
3438, 5.742302, 4.4901, 0.7437, -0.4162
3439, 4.822439, 4.4620, 0.7737, -0.4322
3440, 6.175035, 4.3296, 0.7921, -0.5267
3441, 7.045933, 4.4356, 0.8007, -0.4797
3442, 6.460939, 4.4796, 0.7067, -0.5155
3443, 5.628425, 4.4235, 0.7444, -0.4347
3444, 7.445663, 4.3522, 0.7140, -0.5068
3445, 6.199506, 4.3958, 0.7957, -0.5136
3446, 6.431255, 4.4519, 0.7634, -0.3732
3447, 4.993000, 4.4579, 0.7952, -0.3500
3448, 6.649128, 4.6221, 0.8396, -0.2657
3449, 5.682682, 4.7019, 0.7550, -0.4028
3450, 8.161101, 4.9789, 0.8337, -0.2614
3451, 10.072531, 4.9761, 0.8618, -0.2612
3452, 5.756738, 4.9281, 0.7859, -0.2393
3453, 6.052300, 4.7926, 0.6999, -0.4497
3454, 6.585884, 4.8982, 0.7386, -0.4125
3455, 6.267478, 4.8837, 0.6909, -0.5646
3456, 4.899077, 4.6807, 0.7242, -0.4742
3457, 4.436986, 4.6799, 0.7274, -0.5226
3458, 4.109997, 4.7425, 0.7275, -0.5008
3459, 5.552690, 4.6714, 0.7633, -0.3657
3460, 5.274075, 4.5820, 0.7563, -0.4107
3461, 6.364267, 4.6663, 0.8856, -0.1942
3462, 6.171687, 4.8304, 0.8528, -0.2304
3463, 6.117174, 4.8385, 0.8391, -0.2337
3464, 8.027928, 4.7816, 0.7771, -0.2548
3465, 5.956873, 4.8627, 0.8024, -0.2423
3466, 6.432143, 4.9353, 0.8130, -0.2613
3467, 6.806149, 4.7759, 0.7660, -0.2953
3468, 5.991899, 4.8907, 0.7944, -0.2648
3469, 9.295977, 4.7778, 0.9591, -0.1846
3470, 6.912359, 4.8011, 0.8750, -0.1909
3471, 11.208788, 4.7824, 0.7972, -0.3125
3472, 18.396601, 4.8237, 0.7197, -0.2973
3473, 13.036822, 4.7565, 0.7855, -0.4028
3474, 10.208981, 4.8146, 0.6925, -0.3910
3475, 8.503715, 4.8104, 0.7460, -0.3117
3476, 6.460779, 5.1011, 0.6640, -0.5007
3477, 6.230690, 5.2091, 0.6586, -0.4906
3478, 6.340710, 4.9066, 0.7240, -0.4272
3479, 7.234836, 4.8997, 0.7780, -0.3088
3480, 6.018155, 4.7870, 0.7268, -0.4092
3481, 5.184305, 4.7054, 0.7314, -0.4400
3482, 5.291256, 4.6867, 0.7285, -0.4366
3483, 6.163518, 4.8330, 0.6764, -0.5130
3484, 6.143008, 4.9129, 0.7284, -0.4197
3485, 7.504586, 4.8261, 0.6576, -0.4955
3486, 7.512568, 4.8472, 0.6986, -0.5840
3487, 7.590379, 4.7416, 0.6714, -0.5133
3488, 4.506627, 4.7228, 0.7274, -0.5200
3489, 4.147671, 4.5236, 0.7556, -0.5065
3490, 4.931046, 4.5132, 0.7696, -0.5071
3491, 5.825292, 4.6517, 0.7068, -0.5377
3492, 3.554479, 4.4064, 0.7540, -0.4860
3493, 5.325510, 4.4035, 0.7944, -0.4602
3494, 9.800290, 4.4748, 0.7763, -0.3033
3495, 5.039749, 4.5464, 0.7427, -0.4323
3496, 5.322938, 4.5354, 0.7464, -0.5322
3497, 5.001842, 4.4638, 0.7345, -0.4840
3498, 5.117840, 4.4180, 0.7794, -0.5029
3499, 5.023223, 4.5500, 0.7432, -0.4354
3500, 6.408753, 4.5381, 0.7339, -0.4016
3501, 5.267475, 4.5478, 0.7641, -0.5120
3502, 5.335675, 4.6722, 0.7487, -0.4179
3503, 6.883089, 4.6821, 0.7600, -0.3170
3504, 8.092970, 4.6086, 0.7840, -0.4070
3505, 5.932384, 4.7323, 0.7519, -0.3737
3506, 6.751995, 4.8898, 0.6603, -0.5130
3507, 10.486099, 4.8542, 0.7601, -0.3982
3508, 9.612981, 4.8637, 0.7827, -0.3235
3509, 6.304697, 4.8906, 0.7306, -0.4451
3510, 5.968575, 4.8436, 0.8964, -0.2021
3511, 6.474121, 4.8267, 0.9070, -0.1793
3512, 7.961088, 5.0167, 0.9326, -0.1774
3513, 6.026707, 5.0559, 0.8472, -0.2346
3514, 7.003328, 5.1670, 0.8774, -0.2079
3515, 6.174419, 5.2977, 0.8437, -0.1897
3516, 8.401982, 5.1509, 0.7841, -0.2710
3517, 12.572171, 5.0643, 0.8516, -0.1553
3518, 5.949687, 5.1729, 0.8513, -0.2375
3519, 8.379965, 4.9929, 0.7116, -0.3491
3520, 6.894000, 4.9899, 0.7167, -0.3888
3521, 5.764286, 4.8282, 0.7301, -0.5306
3522, 4.689340, 4.9753, 0.6914, -0.5018
3523, 7.505683, 5.0831, 0.6442, -0.5915
